Accession
"Q6C0N3,""GO:0016829, F, lyase activity"""
"Q6C0N4,""GO:0005515, F, protein binding"""
"Q6C0N5,""GO:0000166, F, nucleotide binding"""
"Q6C0N5,""GO:0007165, P, signal transduction"""
"Q6C0N5,""GO:0005525, F, GTP binding"""
"Q6C0N5,""GO:0003924, F, GTPase activity"""
"Q6C0N5,""GO:0019003, F, GDP binding"""
"Q6C0N5,""GO:0043167, F, ion binding"""
"Q6C0N6,""GO:0006891, P, intra-Golgi vesicle-mediated transport"""
"Q6C0N6,""GO:0015031, P, protein transport"""
"Q6C0N7,""GO:0006351, P, transcription  DNA-templated"""
"Q6C0N7,""GO:0000978, F, RNA polymerase II cis-regulatory region sequence-specific DNA binding"""
"Q6C0N7,""GO:0001228, F, DNA-binding transcription activator activity  RNA polymerase II-specific"""
"Q6C0N7,""GO:0003700, F, DNA-binding transcription factor activity"""
"Q6C0N7,""GO:0006355, P, regulation of transcription  DNA-templated"""
"Q6C0N7,""GO:0010723, P, positive regulation of transcription from RNA polymerase II promoter in response to iron"""
"Q6C0N7,""GO:0003677, F, DNA binding"""
"Q6C0N7,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0N7,""GO:0009058, P, biosynthetic process"""
"Q6C0N8,""GO:0005459, F, UDP-galactose transmembrane transporter activity"""
"Q6C0N8,""GO:0015165, F, pyrimidine nucleotide-sugar transmembrane transporter activity"""
"Q6C0N8,""GO:0072334, P, UDP-galactose transmembrane transport"""
"Q6C0N8,""GO:0090481, P, pyrimidine nucleotide-sugar transmembrane transport"""
"Q6C0N8,""GO:0022857, F, transmembrane transporter activity"""
"Q6C0N8,""GO:0006810, P, transport"""
"Q6C0N8,""GO:0055085, P, transmembrane transport"""
"Q6C0N9,""GO:0016787, F, hydrolase activity"""
"Q6C0N9,""GO:0016788, F, hydrolase activity  acting on ester bonds"""
"Q6C0N9,""GO:0009395, P, phospholipid catabolic process"""
"Q6C0N9,""GO:0006629, P, lipid metabolic process"""
"Q6C0N9,""GO:0009056, P, catabolic process"""
"Q6C0P0,""GO:0005488, F, binding"""
"Q6C0P0,""GO:0006414, P, translational elongation"""
"Q6C0P0,""GO:0000288, P, nuclear-transcribed mRNA catabolic process  deadenylation-dependent decay"""
"Q6C0P0,""GO:0017148, P, negative regulation of translation"""
"Q6C0P0,""GO:0060090, F, molecular adaptor activity"""
"Q6C0P0,""GO:0006417, P, regulation of translation"""
"Q6C0P0,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0P0,""GO:0009056, P, catabolic process"""
"Q6C0P0,""GO:0034655, P, nucleobase-containing compound catabolic process"""
"Q6C0P0,""GO:0009058, P, biosynthetic process"""
"Q6C0P0,""GO:0006412, P, translation"""
"Q6C0P1,""GO:0015301, F, anion:anion antiporter activity"""
"Q6C0P1,""GO:0008271, F, secondary active sulfate transmembrane transporter activity"""
"Q6C0P1,""GO:0015116, F, sulfate transmembrane transporter activity"""
"Q6C0P1,""GO:0055085, P, transmembrane transport"""
"Q6C0P1,""GO:0008272, P, sulfate transport"""
"Q6C0P1,""GO:1902358, P, sulfate transmembrane transport"""
"Q6C0P1,""GO:0006810, P, transport"""
"Q6C0P1,""GO:0022857, F, transmembrane transporter activity"""
"Q6C0P3,""GO:0003735, F, structural constituent of ribosome"""
"Q6C0P3,""GO:0006412, P, translation"""
"Q6C0P3,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0P3,""GO:0009058, P, biosynthetic process"""
"Q6C0P3,""GO:0005198, F, structural molecule activity"""
"Q6C0P5,""GO:0006790, P, sulfur compound metabolic process"""
"Q6C0P5,""GO:0016706, F, 2-oxoglutarate-dependent dioxygenase activity"""
"Q6C0P5,""GO:0044248, P, cellular catabolic process"""
"Q6C0P5,""GO:0000907, F, sulfonate dioxygenase activity"""
"Q6C0P5,""GO:0000908, F, taurine dioxygenase activity"""
"Q6C0P5,""GO:0044273, P, sulfur compound catabolic process"""
"Q6C0P5,""GO:0016491, F, oxidoreductase activity"""
"Q6C0P5,""GO:0055114, P, obsolete oxidation-reduction process"""
"Q6C0P5,""GO:0009056, P, catabolic process"""
"Q6C0P6,""GO:0008270, F, zinc ion binding"""
"Q6C0P6,""GO:0046872, F, metal ion binding"""
"Q6C0P6,""GO:0043167, F, ion binding"""
"Q6C0P6,""GO:0009987, P, cellular process"""
"Q6C0P6,""GO:0050896, P, response to stimulus"""
"Q6C0P7,""GO:0006206, P, pyrimidine nucleobase metabolic process"""
"Q6C0P7,""GO:0016812, F, hydrolase activity  acting on carbon-nitrogen (but not peptide) bonds  in cyclic amides"""
"Q6C0P7,""GO:0004151, F, dihydroorotase activity"""
"Q6C0P7,""GO:0006207, P, de novo' pyrimidine nucleobase biosynthetic process"""
"Q6C0P7,""GO:0006221, P, pyrimidine nucleotide biosynthetic process"""
"Q6C0P7,""GO:0044205, P, de novo' UMP biosynthetic process"""
"Q6C0P7,""GO:0046872, F, metal ion binding"""
"Q6C0P7,""GO:0016787, F, hydrolase activity"""
"Q6C0P7,""GO:0019856, P, pyrimidine nucleobase biosynthetic process"""
"Q6C0P7,""GO:0043167, F, ion binding"""
"Q6C0P7,""GO:0044281, P, small molecule metabolic process"""
"Q6C0P7,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0P7,""GO:0009058, P, biosynthetic process"""
"Q6C0P7,""GO:0016810, F, hydrolase activity  acting on carbon-nitrogen (but not peptide) bonds"""
"Q6C0P8,""GO:0000462, P, maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA  5.8S rRNA  LSU-rRNA)"""
"Q6C0P8,""GO:0006409, P, tRNA export from nucleus"""
"Q6C0P8,""GO:0045943, P, positive regulation of transcription by RNA polymerase I"""
"Q6C0P8,""GO:0000049, F, tRNA binding"""
"Q6C0P8,""GO:0034511, F, U3 snoRNA binding"""
"Q6C0P9,""GO:0016426, F, tRNA (adenine) methyltransferase activity"""
"Q6C0P9,""GO:0016429, F, tRNA (adenine-N1-)-methyltransferase activity"""
"Q6C0P9,""GO:0030488, P, tRNA methylation"""
"Q6C0Q2,""GO:0006414, P, translational elongation"""
"Q6C0Q2,""GO:0001732, P, formation of cytoplasmic translation initiation complex"""
"Q6C0Q2,""GO:0003743, F, translation initiation factor activity"""
"Q6C0Q2,""GO:0006413, P, translational initiation"""
"Q6C0Q3,""GO:0006366, P, transcription by RNA polymerase II"""
"Q6C0Q3,""GO:0000978, F, RNA polymerase II cis-regulatory region sequence-specific DNA binding"""
"Q6C0Q3,""GO:0000981, F, DNA-binding transcription factor activity  RNA polymerase II-specific"""
"Q6C0Q3,""GO:0006357, P, regulation of transcription by RNA polymerase II"""
"Q6C0Q3,""GO:0003676, F, nucleic acid binding"""
"Q6C0Q3,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0Q3,""GO:0009058, P, biosynthetic process"""
"Q6C0Q3,""GO:0003677, F, DNA binding"""
"Q6C0Q3,""GO:0003700, F, DNA-binding transcription factor activity"""
"Q6C0Q5,""GO:0009112, P, nucleobase metabolic process"""
"Q6C0Q5,""GO:0072521, P, purine-containing compound metabolic process"""
"Q6C0Q5,""GO:0006144, P, purine nucleobase metabolic process"""
"Q6C0Q5,""GO:0033971, F, hydroxyisourate hydrolase activity"""
"Q6C0Q5,""GO:0016787, F, hydrolase activity"""
"Q6C0Q5,""GO:0016810, F, hydrolase activity  acting on carbon-nitrogen (but not peptide) bonds"""
"Q6C0Q5,""GO:0044281, P, small molecule metabolic process"""
"Q6C0Q5,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0Q7,""GO:0006511, P, ubiquitin-dependent protein catabolic process"""
"Q6C0Q7,""GO:0016567, P, protein ubiquitination"""
"Q6C0Q7,""GO:0061630, F, ubiquitin protein ligase activity"""
"Q6C0Q7,""GO:0009056, P, catabolic process"""
"Q6C0Q7,""GO:0006464, P, cellular protein modification process"""
"Q6C0Q9,""GO:0006206, P, pyrimidine nucleobase metabolic process"""
"Q6C0Q9,""GO:0006400, P, tRNA modification"""
"Q6C0Q9,""GO:0016810, F, hydrolase activity  acting on carbon-nitrogen (but not peptide) bonds"""
"Q6C0Q9,""GO:0034654, P, nucleobase-containing compound biosynthetic process"""
"Q6C0Q9,""GO:1901135, P, carbohydrate derivative metabolic process"""
"Q6C0Q9,""GO:0002100, P, tRNA wobble adenosine to inosine editing"""
"Q6C0Q9,""GO:0004131, F, cytosine deaminase activity"""
"Q6C0Q9,""GO:0008655, P, pyrimidine-containing compound salvage"""
"Q6C0Q9,""GO:0046087, P, cytidine metabolic process"""
"Q6C0Q9,""GO:0052717, F, tRNA-specific adenosine-34 deaminase activity"""
"Q6C0Q9,""GO:0003824, F, catalytic activity"""
"Q6C0Q9,""GO:0019858, P, cytosine metabolic process"""
"Q6C0Q9,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0Q9,""GO:0009058, P, biosynthetic process"""
"Q6C0Q9,""GO:0044281, P, small molecule metabolic process"""
"Q6C0Q9,""GO:0006399, P, tRNA metabolic process"""
"Q6C0Q9,""GO:0008270, F, zinc ion binding"""
"Q6C0R0,""GO:0003677, F, DNA binding"""
"Q6C0R0,""GO:0003916, F, DNA topoisomerase activity"""
"Q6C0R0,""GO:0003917, F, DNA topoisomerase type I (single strand cut  ATP-independent) activity"""
"Q6C0R0,""GO:0006265, P, DNA topological change"""
"Q6C0R0,""GO:0016853, F, isomerase activity"""
"Q6C0R0,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0R0,""GO:0051276, P, chromosome organization"""
"Q6C0R0,""GO:0006259, P, DNA metabolic process"""
"Q6C0R0,""GO:0022402, P, cell cycle process"""
"Q6C0R4,""GO:0006413, P, translational initiation"""
"Q6C0R4,""GO:0003743, F, translation initiation factor activity"""
"Q6C0R7,""GO:0004175, F, endopeptidase activity"""
"Q6C0R7,""GO:0004298, F, threonine-type endopeptidase activity"""
"Q6C0R7,""GO:0010498, P, proteasomal protein catabolic process"""
"Q6C0R7,""GO:0010499, P, proteasomal ubiquitin-independent protein catabolic process"""
"Q6C0R7,""GO:0043161, P, proteasome-mediated ubiquitin-dependent protein catabolic process"""
"Q6C0R7,""GO:0051603, P, proteolysis involved in cellular protein catabolic process"""
"Q6C0R7,""GO:0016787, F, hydrolase activity"""
"Q6C0R7,""GO:0008233, F, peptidase activity"""
"Q6C0R7,""GO:0006508, P, proteolysis"""
"Q6C0R7,""GO:0009056, P, catabolic process"""
"Q6C0R7,""GO:0010950, P, positive regulation of endopeptidase activity"""
"Q6C0R7,""GO:0061133, F, endopeptidase activator activity"""
"Q6C0R8,""GO:0008080, F, N-acetyltransferase activity"""
"Q6C0R8,""GO:0005515, F, protein binding"""
"Q6C0R8,""GO:0016746, F, transferase activity  transferring acyl groups"""
"Q6C0R9,""GO:0005086, F, guanyl-nucleotide exchange factor activity"""
"Q6C0R9,""GO:0032012, P, regulation of ARF protein signal transduction"""
"Q6C0R9,""GO:0005085, F, guanyl-nucleotide exchange factor activity"""
"Q6C0R9,""GO:0019899, F, enzyme binding"""
"Q6C0R9,""GO:0007165, P, signal transduction"""
"Q6C0S0,""GO:0051726, P, regulation of cell cycle"""
"Q6C0S0,""GO:0019901, F, protein kinase binding"""
"Q6C0S0,""GO:0000079, P, regulation of cyclin-dependent protein serine/threonine kinase activity"""
"Q6C0S0,""GO:0016538, F, cyclin-dependent protein serine/threonine kinase regulator activity"""
"Q6C0S0,""GO:0007049, P, cell cycle"""
"Q6C0S0,""GO:0019899, F, enzyme binding"""
"Q6C0S0,""GO:0006464, P, cellular protein modification process"""
"Q6C0S0,""GO:0030234, F, enzyme regulator activity"""
"Q6C0S1,""GO:0032259, P, methylation"""
"Q6C0S1,""GO:0008168, F, methyltransferase activity"""
"Q6C0S4,""GO:0016251, F, RNA polymerase II general transcription initiation factor activity"""
"Q6C0S4,""GO:0017025, F, TBP-class protein binding"""
"Q6C0S4,""GO:0051123, P, RNA polymerase II preinitiation complex assembly"""
"Q6C0S4,""GO:0006367, P, transcription initiation from RNA polymerase II promoter"""
"Q6C0S4,""GO:0008134, F, transcription factor binding"""
"Q6C0S4,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0S4,""GO:0009058, P, biosynthetic process"""
"Q6C0S4,""GO:0065003, P, protein-containing complex assembly"""
"Q6C0S4,""GO:0022607, P, cellular component assembly"""
"Q6C0S4,""GO:0006413, P, translational initiation"""
"Q6C0S4,""GO:0000979, F, RNA polymerase II core promoter sequence-specific DNA binding"""
"Q6C0S4,""GO:0003743, F, translation initiation factor activity"""
"Q6C0S5,""GO:0016836, F, hydro-lyase activity"""
"Q6C0S5,""GO:0004300, F, enoyl-CoA hydratase activity"""
"Q6C0S5,""GO:0006635, P, fatty acid beta-oxidation"""
"Q6C0S5,""GO:0003824, F, catalytic activity"""
"Q6C0S5,""GO:0044281, P, small molecule metabolic process"""
"Q6C0S5,""GO:0006629, P, lipid metabolic process"""
"Q6C0S5,""GO:0009056, P, catabolic process"""
"Q6C0S5,""GO:0016829, F, lyase activity"""
"Q6C0S7,""GO:0022618, P, ribonucleoprotein complex assembly"""
"Q6C0S7,""GO:0000493, P, box H/ACA snoRNP assembly"""
"Q6C0S7,""GO:0051082, F, unfolded protein binding"""
"Q6C0S7,""GO:0065003, P, protein-containing complex assembly"""
"Q6C0S7,""GO:0022607, P, cellular component assembly"""
"Q6C0S8,""GO:0002181, P, cytoplasmic translation"""
"Q6C0S8,""GO:0006414, P, translational elongation"""
"Q6C0S8,""GO:0006417, P, regulation of translation"""
"Q6C0S8,""GO:0018193, P, peptidyl-amino acid modification"""
"Q6C0S8,""GO:0016740, F, transferase activity"""
"Q6C0S8,""GO:0017183, P, peptidyl-diphthamide biosynthetic process from peptidyl-histidine"""
"Q6C0S9,""GO:0005227, F, calcium activated cation channel activity"""
"Q6C0S9,""GO:0006811, P, ion transport"""
"Q6C0S9,""GO:0034220, P, ion transmembrane transport"""
"Q6C0S9,""GO:0098655, P, cation transmembrane transport"""
"Q6C0S9,""GO:0006810, P, transport"""
"Q6C0S9,""GO:0022857, F, transmembrane transporter activity"""
"Q6C0S9,""GO:0055085, P, transmembrane transport"""
"Q6C0T2,""GO:0005524, F, ATP binding"""
"Q6C0T2,""GO:0006812, P, cation transport"""
"Q6C0T2,""GO:0006874, P, cellular calcium ion homeostasis"""
"Q6C0T2,""GO:0016887, F, ATPase activity"""
"Q6C0T2,""GO:0046872, F, metal ion binding"""
"Q6C0T2,""GO:0000166, F, nucleotide binding"""
"Q6C0T2,""GO:0043167, F, ion binding"""
"Q6C0T2,""GO:0042592, P, homeostatic process"""
"Q6C0T2,""GO:0006810, P, transport"""
"Q6C0T2,""GO:0055085, P, transmembrane transport"""
"Q6C0T3,""GO:0006270, P, DNA replication initiation"""
"Q6C0T3,""GO:0071897, P, DNA biosynthetic process"""
"Q6C0T3,""GO:0140014, P, mitotic nuclear division"""
"Q6C0T3,""GO:1902969, P, mitotic DNA replication"""
"Q6C0T3,""GO:0000727, P, double-strand break repair via break-induced replication"""
"Q6C0T3,""GO:0003678, F, DNA helicase activity"""
"Q6C0T3,""GO:0003688, F, DNA replication origin binding"""
"Q6C0T3,""GO:0003697, F, single-stranded DNA binding"""
"Q6C0T3,""GO:0005524, F, ATP binding"""
"Q6C0T3,""GO:0006267, P, pre-replicative complex assembly involved in nuclear cell cycle DNA replication"""
"Q6C0T3,""GO:0006271, P, DNA strand elongation involved in DNA replication"""
"Q6C0T3,""GO:1902975, P, mitotic DNA replication initiation"""
"Q6C0T3,""GO:0003677, F, DNA binding"""
"Q6C0T3,""GO:0032508, P, DNA duplex unwinding"""
"Q6C0T3,""GO:0006260, P, DNA replication"""
"Q6C0T3,""GO:0016787, F, hydrolase activity"""
"Q6C0T3,""GO:0000166, F, nucleotide binding"""
"Q6C0T3,""GO:0004386, F, helicase activity"""
"Q6C0T3,""GO:0043167, F, ion binding"""
"Q6C0T3,""GO:0009058, P, biosynthetic process"""
"Q6C0T3,""GO:0016887, F, ATPase activity"""
"Q6C0T3,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0T3,""GO:0006259, P, DNA metabolic process"""
"Q6C0T3,""GO:0006950, P, response to stress"""
"Q6C0T3,""GO:0051276, P, chromosome organization"""
"Q6C0T3,""GO:0007049, P, cell cycle"""
"Q6C0T3,""GO:0065003, P, protein-containing complex assembly"""
"Q6C0T3,""GO:0022607, P, cellular component assembly"""
"Q6C0T3,""GO:0000278, P, mitotic cell cycle"""
"Q6C0T4,""GO:0000122, P, negative regulation of transcription by RNA polymerase II"""
"Q6C0T4,""GO:0000981, F, DNA-binding transcription factor activity  RNA polymerase II-specific"""
"Q6C0T4,""GO:0043565, F, sequence-specific DNA binding"""
"Q6C0T4,""GO:0045944, P, positive regulation of transcription by RNA polymerase II"""
"Q6C0T4,""GO:0003676, F, nucleic acid binding"""
"Q6C0T4,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0T4,""GO:0009058, P, biosynthetic process"""
"Q6C0T4,""GO:0003677, F, DNA binding"""
"Q6C0T4,""GO:0003700, F, DNA-binding transcription factor activity"""
"Q6C0T5,""GO:0051010, F, microtubule plus-end binding"""
"Q6C0T5,""GO:0007097, P, nuclear migration"""
"Q6C0T5,""GO:0000132, P, establishment of mitotic spindle orientation"""
"Q6C0T5,""GO:0047496, P, vesicle transport along microtubule"""
"Q6C0T5,""GO:0070840, F, dynein complex binding"""
"Q6C0T5,""GO:0031023, P, microtubule organizing center organization"""
"Q6C0T5,""GO:2000574, P, regulation of microtubule motor activity"""
"Q6C0T5,""GO:0005515, F, protein binding"""
"Q6C0T5,""GO:0008092, F, cytoskeletal protein binding"""
"Q6C0T5,""GO:0006810, P, transport"""
"Q6C0T5,""GO:0007049, P, cell cycle"""
"Q6C0T5,""GO:0007010, P, cytoskeleton organization"""
"Q6C0T5,""GO:0000278, P, mitotic cell cycle"""
"Q6C0T5,""GO:0030705, P, cytoskeleton-dependent intracellular transport"""
"Q6C0T6,""GO:0006366, P, transcription by RNA polymerase II"""
"Q6C0T6,""GO:0002098, P, tRNA wobble uridine modification"""
"Q6C0T6,""GO:0006357, P, regulation of transcription by RNA polymerase II"""
"Q6C0T6,""GO:0008033, P, tRNA processing"""
"Q6C0T6,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0T6,""GO:0006399, P, tRNA metabolic process"""
"Q6C0T6,""GO:0009058, P, biosynthetic process"""
"Q6C0T7,""GO:0016787, F, hydrolase activity"""
"Q6C0T7,""GO:0003824, F, catalytic activity"""
"Q6C0T7,""GO:0008152, P, metabolic process"""
"Q6C0T7,""GO:0016798, F, hydrolase activity  acting on glycosyl bonds"""
"Q6C0T7,""GO:0008496, F, mannan endo-1 6-alpha-mannosidase activity"""
"Q6C0T7,""GO:0007117, P, budding cell bud growth"""
"Q6C0T7,""GO:0009272, P, fungal-type cell wall biogenesis"""
"Q6C0T7,""GO:0016052, P, carbohydrate catabolic process"""
"Q6C0T7,""GO:0000003, P, reproduction"""
"Q6C0T7,""GO:0051301, P, cell division"""
"Q6C0T7,""GO:0040007, P, growth"""
"Q6C0T7,""GO:0071554, P, cell wall organization or biogenesis"""
"Q6C0T7,""GO:0009056, P, catabolic process"""
"Q6C0T7,""GO:0005975, P, carbohydrate metabolic process"""
"Q6C0T8,""GO:0003723, F, RNA binding"""
"Q6C0T8,""GO:0046872, F, metal ion binding"""
"Q6C0T8,""GO:0003676, F, nucleic acid binding"""
"Q6C0T8,""GO:0043167, F, ion binding"""
"Q6C0U1,""GO:0006886, P, intracellular protein transport"""
"Q6C0U1,""GO:0016192, P, vesicle-mediated transport"""
"Q6C0U1,""GO:0030276, F, clathrin binding"""
"Q6C0U1,""GO:0015031, P, protein transport"""
"Q6C0U1,""GO:0006810, P, transport"""
"Q6C0U1,""GO:0016197, P, endosomal transport"""
"Q6C0U3,""GO:0005525, F, GTP binding"""
"Q6C0U3,""GO:0000166, F, nucleotide binding"""
"Q6C0U3,""GO:0043167, F, ion binding"""
"Q6C0U3,""GO:0006364, P, rRNA processing"""
"Q6C0U3,""GO:0042493, P, response to drug"""
"Q6C0U3,""GO:0016787, F, hydrolase activity"""
"Q6C0U5,""GO:0031503, P, protein-containing complex localization"""
"Q6C0U5,""GO:0034613, P, cellular protein localization"""
"Q6C0U5,""GO:0099500, P, vesicle fusion to plasma membrane"""
"Q6C0U5,""GO:0005546, F, phosphatidylinositol-4 5-bisphosphate binding"""
"Q6C0U5,""GO:0006887, P, exocytosis"""
"Q6C0U5,""GO:0006893, P, Golgi to plasma membrane transport"""
"Q6C0U5,""GO:0017049, F, small GTPase binding"""
"Q6C0U5,""GO:0051601, P, exocyst localization"""
"Q6C0U5,""GO:0043167, F, ion binding"""
"Q6C0U5,""GO:0008289, F, lipid binding"""
"Q6C0U5,""GO:0019899, F, enzyme binding"""
"Q6C0U5,""GO:0006810, P, transport"""
"Q6C0U5,""GO:0016192, P, vesicle-mediated transport"""
"Q6C0U6,""GO:0000041, P, transition metal ion transport"""
"Q6C0U6,""GO:0046873, F, metal ion transmembrane transporter activity"""
"Q6C0U6,""GO:0098662, P, inorganic cation transmembrane transport"""
"Q6C0U6,""GO:0000007, F, low-affinity zinc ion transmembrane transporter activity"""
"Q6C0U6,""GO:0005385, F, zinc ion transmembrane transporter activity"""
"Q6C0U6,""GO:0071577, P, zinc ion transmembrane transport"""
"Q6C0U6,""GO:0071578, P, zinc ion import across plasma membrane"""
"Q6C0U6,""GO:0055085, P, transmembrane transport"""
"Q6C0U6,""GO:0030001, P, metal ion transport"""
"Q6C0U6,""GO:0006811, P, ion transport"""
"Q6C0U6,""GO:0006810, P, transport"""
"Q6C0U6,""GO:0022857, F, transmembrane transporter activity"""
"Q6C0U6,""GO:0070838, P, metal ion transport"""
"Q6C0U7,""GO:0006334, P, nucleosome assembly"""
"Q6C0U7,""GO:0065003, P, protein-containing complex assembly"""
"Q6C0U7,""GO:0022607, P, cellular component assembly"""
"Q6C0U7,""GO:0051276, P, chromosome organization"""
"Q6C0U8,""GO:0004222, F, metalloendopeptidase activity"""
"Q6C0U8,""GO:0016485, P, protein processing"""
"Q6C0U8,""GO:0046872, F, metal ion binding"""
"Q6C0U8,""GO:0006508, P, proteolysis"""
"Q6C0U9,""GO:0008270, F, zinc ion binding"""
"Q6C0U9,""GO:0043167, F, ion binding"""
"Q6C0V2,""GO:0000460, P, maturation of 5.8S rRNA"""
"Q6C0V2,""GO:0000470, P, maturation of LSU-rRNA"""
"Q6C0V2,""GO:0006364, P, rRNA processing"""
"Q6C0V2,""GO:0019843, F, rRNA binding"""
"Q6C0V2,""GO:0042134, F, rRNA primary transcript binding"""
"Q6C0V2,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0V2,""GO:0042254, P, ribosome biogenesis"""
"Q6C0V2,""GO:0000055, P, ribosomal large subunit export from nucleus"""
"Q6C0V2,""GO:0000463, P, maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA  5.8S rRNA  LSU-rRNA)"""
"Q6C0V2,""GO:0000466, P, maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA  5.8S rRNA  LSU-rRNA)"""
"Q6C0V4,""GO:0004089, F, carbonate dehydratase activity"""
"Q6C0V4,""GO:0008270, F, zinc ion binding"""
"Q6C0V4,""GO:0015976, P, carbon utilization"""
"Q6C0V4,""GO:0034599, P, cellular response to oxidative stress"""
"Q6C0V4,""GO:0071244, P, cellular response to carbon dioxide"""
"Q6C0V4,""GO:0016829, F, lyase activity"""
"Q6C0V4,""GO:0043167, F, ion binding"""
"Q6C0V4,""GO:0006950, P, response to stress"""
"Q6C0V6,""GO:0010467, P, gene expression"""
"Q6C0V6,""GO:0000184, P, nuclear-transcribed mRNA catabolic process  nonsense-mediated decay"""
"Q6C0V6,""GO:0042162, F, telomeric DNA binding"""
"Q6C0V6,""GO:0070034, F, telomerase RNA binding"""
"Q6C0V6,""GO:0005515, F, protein binding"""
"Q6C0V6,""GO:0003677, F, DNA binding"""
"Q6C0V6,""GO:0003723, F, RNA binding"""
"Q6C0V6,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0V6,""GO:0009056, P, catabolic process"""
"Q6C0V6,""GO:0034655, P, nucleobase-containing compound catabolic process"""
"Q6C0V8,""GO:0003723, F, RNA binding"""
"Q6C0V8,""GO:0006278, P, RNA-dependent DNA biosynthetic process"""
"Q6C0V8,""GO:0010557, P, positive regulation of macromolecule biosynthetic process"""
"Q6C0V8,""GO:0031328, P, positive regulation of cellular biosynthetic process"""
"Q6C0V8,""GO:0043021, F, ribonucleoprotein complex binding"""
"Q6C0V8,""GO:0045935, P, positive regulation of nucleobase-containing compound metabolic process"""
"Q6C0V8,""GO:0051052, P, regulation of DNA metabolic process"""
"Q6C0V8,""GO:0051347, P, positive regulation of transferase activity"""
"Q6C0V8,""GO:2000112, P, regulation of cellular macromolecule biosynthetic process"""
"Q6C0V8,""GO:0005524, F, ATP binding"""
"Q6C0V8,""GO:0016887, F, ATPase activity"""
"Q6C0V8,""GO:0042254, P, ribosome biogenesis"""
"Q6C0V8,""GO:0051973, P, positive regulation of telomerase activity"""
"Q6C0V8,""GO:1990275, F, preribosome binding"""
"Q6C0V8,""GO:0043167, F, ion binding"""
"Q6C0V8,""GO:0034641, P, cellular nitrogen compound metabolic process"""
"Q6C0V8,""GO:0009058, P, biosynthetic process"""
"Q6C0V8,""GO:0006259, P, DNA metabolic process"""
"Q6C0V9,""GO:0007034, P, vacuolar transport"""
"Q6C0V9,""GO:0032511, P, late endosome to vacuole transport via multivesicular body sorting pathway"""
"Q6C0V9,""GO:0006900, P, vesicle budding from membrane"""
"Q6C0V9,""GO:0006810, P, transport"""
"Q6C0V9,""GO:0016192, P, vesicle-mediated transport"""
"Q6C0V9,""GO:0061024, P, membrane organization"""
"Q6C0W1,""GO:0003682, F, chromatin binding"""
"Q6C0W1,""GO:0042800, F, histone methyltransferase activity (H3-K4 specific)"""
"Q6C0W1,""GO:0080182, P, histone H3-K4 trimethylation"""
"Q6C0W1,""GO:0005515, F, protein binding"""
"Q6C0W1,""GO:0008168, F, methyltransferase activity"""
"Q6C0W1,""GO:0051276, P, chromosome organization"""
"Q6C0W1,""GO:0006464, P, cellular protein modification process"""
"Q6C0W3,""GO:0009055, F, electron transfer activity"""
"Q6C0W3,""GO:0015035, F, protein disulfide oxidoreductase activity"""
"Q6C0W3,""GO:0046872, F, metal ion binding"""
"Q6C0W3,""GO:0051536, F, iron-sulfur cluster binding"""
"Q6C0W3,""GO:0051537, F, 2 iron  2 sulfur cluster binding"""
"Q6C0W3,""GO:0022900, P, electron transport chain"""
"Q6C0W3,""GO:0045454, P, cell redox homeostasis"""
"Q6C0W3,""GO:0055114, P, obsolete oxidation-reduction process"""
"Q6C0W3,""GO:0043167, F, ion binding"""
"Q6C0W3,""GO:0016491, F, oxidoreductase activity"""
"Q6C0W3,""GO:0006091, P, generation of precursor metabolites and energy"""
"Q6C0W3,""GO:0042592, P, homeostatic process"""
"Q6C0W3,""GO:0006970, P, response to osmotic stress"""
"Q6C0W3,""GO:0034599, P, cellular response to oxidative stress"""
"Q6C0W3,""GO:0106034, P, protein maturation by [2Fe-2S] cluster transfer"""
"Q6C0W3,""GO:0106035, P, protein maturation by [4Fe-4S] cluster transfer"""
"Q6C0W4,""GO:0016740, F, transferase activity"""
"Q6C0W4,""GO:0016746, F, transferase activity  transferring acyl groups"""
"Q6C0W4,""GO:0004092, F, carnitine O-acetyltransferase activity"""
"Q6C0W4,""GO:0009437, P, carnitine metabolic process"""
"Q6C0W4,""GO:0034641, P, cellular nitrogen compound metabolic process"""
